Link,TotalHit,D1,D2,D3,D4,D5,D6,D7,TXUtilization,MaxUtil,Bandwidth(Kbps)
5674,0,19.0799999237061,19.2099990844727,17.3099994659424,18.3600006103516,17.3099994659424,18.1299991607666,17.4400005340576,0.0,19.2099990844727,206132.0
16100,0,36.5489540100098,40.7553901672363,34.138298034668,37.2566299438477,37.7801933288574,40.8439903259277,40.2699394226074,8.67823128334089,40.8439903259277,549063.0
1454,0,8.35046863555908,9.06913471221924,7.27541971206665,8.93680953979492,10.1624374389648,9.10744762420654,8.00187587738037,54.6785890910912,10.1624374389648,159741.0
11179,0,36.2859840393066,33.2050399780273,29.2026424407959,32.409049987793,38.1328048706055,44.52783203125,32.4746017456055,10.3252393718582,44.52783203125,159741.0
12854,0,32.7849349975586,35.9807434082031,40.8223457336426,35.0225563049316,32.1635360717773,36.4477424621582,32.0627555847168,6.12313373874179,40.8223457336426,187974.0
4992,0,17.7199993133545,27.0699996948242,16.1599998474121,16.8600006103516,17.3500003814697,19.6700000762939,14.9499998092651,3.61999988555908,27.0699996948242,184549.0
1134,0,60.1476936340332,68.8466033935547,70.6972198486328,65.2396850585938,69.9892196655273,67.1849822998047,68.8097686767578,11.7271200986865,70.6972198486328,274531.0
16347,0,13.0288991928101,37.9330024719238,17.2198963165283,14.6751174926758,17.2948246002197,18.5711059570313,18.2380752563477,2.70832427070905,37.9330024719238,158403.0
8347,0,34.5949096679688,32.5698165893555,31.3698902130127,44.2035942077637,48.2422065734863,40.0947036743164,45.1189918518066,12.849110782703,48.2422065734863,158403.0
13046,0,61.8963279724121,67.1745147705078,60.6050567626953,67.6111373901367,61.3555068969727,66.1697998046875,61.9777183532715,10.9544436248497,67.6111373901367,187974.0
2351,0,29.8099994659424,22.6599998474121,23.6900005340576,22.2000007629395,22.5200004577637,20.8400001525879,28.75,6.8600001335144,29.8099994659424,369098.0
14522,0,22.0994625091553,21.5227470397949,25.6148777008057,23.9306583404541,21.8161239624023,24.4702758789063,17.4104518890381,3.75339877268041,25.6148777008057,396708.0
13748,0,39.8467712402344,51.1773147583008,48.6396903991699,48.1661987304688,47.3825454711914,44.6489601135254,44.3426208496094,15.424458913945,51.1773147583008,154686.0
5036,1,33.3699989318848,76.8399963378906,97.1100006103516,35.8199996948242,37.2599983215332,37.0999984741211,74.9499969482422,31.25,97.1100006103516,109315.0
465,0,0.317892163991928,0.175789386034012,0.176565364003181,0.19046488404274,0.210305452346802,0.189905151724815,0.32750216126442,0.181533800845115,0.32750216126442,10872.0
3541,0,65.4199981689453,64.8600006103516,67.0500030517578,62.3400001525879,61.7400016784668,59.25,60.6800003051758,10.75,67.0500030517578,303387.0
10117,0,0.980000019073486,0.920000016689301,1.32000005245209,0.7233486771583539,0.589573875069618,0.5841361433267606,1.0006556510925315,0.5,1.32000005245209,316484.0
4657,0,18.7299995422363,23.1599998474121,19.1200008392334,18.7700004577637,20.4300003051758,20.4799995422363,30.7299995422363,3.95000004768372,30.7299995422363,139692.0
9380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44852.0
4068,0,25.1599998474121,24.7199993133545,22.2199993133545,20.8999996185303,23.0499992370605,19.3500003814697,26.5300006866455,4.32999992370605,26.5300006866455,218154.0
14587,0,72.0802230834961,71.427619934082,78.5762023925781,74.1792907714844,70.9711303710938,68.9606781005859,68.0798873901367,11.2252164029334,78.5762023925781,187974.0
619,0,4.63000011444092,0.569999992847443,0.670000016689301,4.3600001335144,3.1800000667572,3.32999992370605,4.25,2.1800000667572,4.63000011444092,10321.0
8443,7,90.1609344482422,89.9221496582031,96.0119400024414,91.0923004150391,91.8159866333008,93.0325317382813,93.1354904174805,17.1967798798857,96.0119400024414,217751.0
9144,0,23.9598388671875,25.3720893859863,28.5333061218262,29.152271270752,29.8657627105713,27.8436603546143,25.8138065338135,4.06788582234525,29.8657627105713,281062.0
6150,0,23.4580230712891,28.1042289733887,24.3251514434814,28.432300567627,28.4923133850098,24.7605037689209,30.7290439605713,6.34557220376826,30.7290439605713,396708.0
11673,0,4.05397891998291,10.098876953125,9.67814159393311,7.51430130004883,25.9780235290527,30.6458053588867,11.9730672836304,4.30102708099103,30.6458053588867,281062.0
6721,0,32.1800003051758,35.7700004577637,31.4200000762939,31.0499992370605,29.5499992370605,31.5200004577637,32.4300003051758,4.88000011444092,35.7700004577637,412264.0
14922,0,54.3647003173828,58.9936485290527,52.7100372314453,54.2704849243164,56.1449851989746,52.5186042785645,53.7752494812012,6.88687861176371,58.9936485290527,602718.0
12931,0,49.5908622741699,48.1776733398438,60.759895324707,51.7925910949707,50.3714828491211,48.9133567810059,50.2843475341797,10.4274836508589,60.759895324707,203107.0
8128,0,64.2399978637695,65.7600021362305,60.5200004577637,54.0999984741211,53.9900016784668,58.0299987792969,52.5900001525879,18.8199996948242,65.7600021362305,240942.0
13592,0,13.2233190536499,6.87864208221436,9.99411869049072,11.793628692627,2.92511487007141,9.94726085662842,4.83409547805786,2.80850195025064,13.2233190536499,10872.0
13881,0,70.7998733520508,71.7260284423828,72.1626968383789,74.6915893554688,71.3272857666016,68.9416656494141,70.7539672851563,10.2399424876144,74.6915893554688,602718.0
8658,0,13.7126150131226,15.1174068450928,18.0303230285645,13.8747358322144,12.9904222488403,14.9809055328369,17.2339725494385,6.84181543487116,18.0303230285645,354743.0
8478,0,18.1904487609863,14.950701713562,24.3601703643799,55.8327903747559,19.1713714599609,27.1073703765869,18.7726993560791,90.3685837588067,55.8327903747559,44852.0
15940,0,19.4793434143066,18.3959407806396,18.4321308135986,16.8682479858398,16.4997005462646,16.4823360443115,14.6774024963379,96.8359043033808,19.4793434143066,204746.0
16225,0,40.3605995178223,35.0786437988281,36.0022277832031,37.494800567627,40.451545715332,37.4546966552734,36.3550491333008,8.30695070556345,40.451545715332,435503.0
16375,0,52.3293037414551,58.8611869812012,54.9004898071289,61.6540679931641,60.0193634033203,55.7380867004395,57.9277992248535,9.94795322586885,61.6540679931641,158312.0
4978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204746.0
7121,0,32.1199989318848,27.6299991607666,19.2900009155273,14.1300001144409,31.9400005340576,20.2800006866455,20.3999996185303,8.0600004196167,32.1199989318848,184549.0
11140,0,48.2425270080566,46.1577491760254,49.7299423217773,43.8619270324707,50.0624008178711,61.4240036010742,43.2781028747559,17.6503153999343,61.4240036010742,182655.0
9254,0,24.7898197174072,23.1278820037842,33.00439453125,26.0917263031006,27.7856292724609,29.24853515625,25.6874332427979,4.19729211492927,33.00439453125,281062.0
328,0,29.5699996948242,30.8500003814697,27.5100002288818,27.3299999237061,37.0699996948242,41.7999992370605,32.5800018310547,5.38000011444092,41.7999992370605,206132.0
10228,0,66.1399993896484,55.4900016784668,75.6399993896484,70.4700012207031,73.9300003051758,72.4599990844727,71.1600036621094,10.2399997711182,75.6399993896484,926676.0
7256,0,17.3099994659424,20.7900009155273,21.1700000762939,19.75,18.1200008392334,15.6199998855591,15.0100002288818,3.51999998092651,21.1700000762939,206132.0
7541,0,27.3099994659424,35.2299995422363,32.9900016784668,32.560001373291,32.9199981689453,35.2400016784668,36.4099998474121,8.10000038146973,36.4099998474121,204746.0
2649,0,38.25,39.2799987792969,37.5400009155273,31.2299995422363,41.9199981689453,29.6000003814697,32.060001373291,8.22000026702881,41.9199981689453,514690.0
3966,0,65.6600036621094,71.629997253418,72.2799987792969,69.4700012207031,65.5100021362305,72.370002746582,78.0100021362305,16.3400001525879,78.0100021362305,182141.0
15841,0,44.8040733337402,54.6278953552246,62.0918159484863,36.7691307067871,50.3150291442871,51.2105827331543,52.5342063903809,16.7449492453584,62.0918159484863,158403.0
12912,0,49.8890724182129,47.9382247924805,52.9158935546875,53.8520622253418,58.5676422119141,48.7709846496582,49.4541168212891,7.57014162621638,58.5676422119141,435720.0
6803,0,41.810001373291,42.1199989318848,43.8400001525879,43.9000015258789,42.5,36.5200004577637,42.4799995422363,6.71999979019165,43.9000015258789,182141.0
5616,1,60.2099990844727,71.4499969482422,53.3600006103516,87.2799987792969,69.9499969482422,79.2600021362305,76.4000015258789,20.4099998474121,87.2799987792969,182141.0
7070,0,0.409999996423721,0.109999999403954,0.349999994039536,0.680000007152557,0.469999998807907,1.02999997138977,0.490000009536743,0.709999978542328,1.02999997138977,10420.0
